https://twitter.com/Mike_Pence/status/1311476859260018691,302,https://twitter.com/SecondLady/status/1311473686424113152
https://twitter.com/Mike_Pence/status/1311476864083517441,302,https://twitter.com/SecondLady/status/1311476760987480065
https://twitter.com/Mike_Pence/status/1311484363629121548,302,https://twitter.com/WhiteHouse/status/1311458307165564928
https://twitter.com/Mike_Pence/status/1311484420692549633,302,https://twitter.com/TeamTrump/status/1311474888088190977
https://twitter.com/Mike_Pence/status/1314267486028787713,404,null
https://twitter.com/Mike_Pence/status/1314278160410669057,404,null
https://twitter.com/Mike_Pence/status/1315331981048188928,302,https://twitter.com/realDonaldTrump/status/1315316071243476997
https://twitter.com/Mike_Pence/status/1322560576145383429,404,null
https://twitter.com/Mike_Pence/status/1323410094353244160,404,null
https://twitter.com/SenTedCruz/status/1315040293343891456,404,null
https://twitter.com/tedcruz/status/1316079348437454851,404,null
https://twitter.com/tedcruz/status/1316079390095269889,404,null
https://twitter.com/tedcruz/status/1316079398056079360,404,null
https://twitter.com/tedcruz/status/1316760308623515656,302,https://twitter.com/account/suspended
https://twitter.com/tedcruz/status/1322325677996232704,404,null
https://twitter.com/GovRonDeSantis/status/1314581097917952003,404,null
https://twitter.com/HawleyMO/status/1323992442048307201,404,null
https://twitter.com/BenSasse/status/1317473658823204864,404,null
https://twitter.com/BenSasse/status/1320861824187830278,404,null
https://twitter.com/BenSasse/status/1320861851966722050,404,null
https://twitter.com/SenAmyKlobuchar/status/1315715713844350977,404,null
https://twitter.com/SenAmyKlobuchar/status/1316122050097020930,404,null
https://twitter.com/amyklobuchar/status/1313492197996666883,404,null
https://twitter.com/amyklobuchar/status/1319461177827745793,404,null
https://twitter.com/amyklobuchar/status/1320759936234803201,404,null
